subject condition group cat trial_type trial block resp corr_resp hit RT fileinfo schedule cat_diff studied
78 IB active 2 test 23 0 beme beme 1 501 Fc1_2111.png interleaved diff_cat novel 
78 IB active 2 test 24 0 beme beme 1 745 Fc1_2121.png interleaved same_cat novel 
78 IB active 2 test 25 0 beme beme 1 963 Fc1_1123.png interleaved same_cat novel 
78 IB active 2 test 26 0 coge coge 1 1511 Fc1_1322.png interleaved diff_cat studied 
78 IB active 2 test 27 0 beme beme 1 734 Fc1_2112.png interleaved diff_cat novel 
78 IB active 2 test 28 0 kipe kipe 1 391 Fc1_2213.png interleaved diff_cat novel 
78 IB active 2 test 29 0 coge coge 1 747 Fc1_1323.png interleaved diff_cat novel 
78 IB active 2 test 30 0 kipe kipe 1 388 Fc1_2223.png interleaved diff_cat novel 
78 IB active 2 test 31 0 kipe kipe 1 774 Fc1_2221.png interleaved same_cat novel 
78 IB active 2 test 32 0 coge coge 1 835 Fc1_2313.png interleaved diff_cat novel 
78 IB active 2 test 33 0 coge coge 1 3810 Fc1_2323.png interleaved same_cat novel 
78 IB active 2 test 34 0 coge coge 1 1167 Fc1_2311.png interleaved same_cat novel 
78 IB active 2 test 35 0 coge coge 1 826 Fc1_1312.png interleaved same_cat studied 
78 IB active 2 training 0 0 vune tyfe 0 980 Fb1_1111.png blocked NA NA 
78 IB active 2 training 1 0 tyfe vune 0 726 Fb1_1311.png blocked diff_cat NA 
78 IB active 2 training 2 0 zade vune 0 560 Fb1_1321.png blocked same_cat NA 
78 IB active 2 training 3 0 vune vune 1 759 Fb1_1311.png blocked same_cat NA 
78 IB active 2 training 4 0 zade zade 1 1836 Fb1_1212.png blocked diff_cat NA 
78 IB active 2 training 5 0 zade zade 1 961 Fb1_1212.png blocked same_cat NA 
78 IB active 2 training 6 0 zade zade 1 1055 Fb1_1221.png blocked same_cat NA 
78 IB active 2 training 7 0 zade zade 1 563 Fb1_1212.png blocked same_cat NA 
78 IB active 2 training 8 0 zade zade 1 1329 Fb1_1211.png blocked same_cat NA 
78 IB active 2 training 9 0 zade zade 1 624 Fb1_1221.png blocked same_cat NA 
78 IB active 2 training 10 0 zade zade 1 1127 Fb1_1213.png blocked same_cat NA 
78 IB active 2 training 11 0 zade zade 1 480 Fb1_1213.png blocked same_cat NA 
78 IB active 2 training 12 0 zade zade 1 442 Fb1_1211.png blocked same_cat NA 
78 IB active 2 training 13 0 tyfe tyfe 1 1021 Fb1_1113.png blocked diff_cat NA 
78 IB active 2 training 14 0 tyfe tyfe 1 1185 Fb1_1112.png blocked same_cat NA 
78 IB active 2 training 15 0 tyfe tyfe 1 1377 Fb1_1111.png blocked same_cat NA 
78 IB active 2 training 16 0 vune vune 1 1052 Fb1_1313.png blocked diff_cat NA 
78 IB active 2 training 17 0 vune vune 1 498 Fb1_1313.png blocked same_cat NA 
78 IB active 2 training 18 0 vune vune 1 534 Fb1_1312.png blocked same_cat NA 
78 IB active 2 training 19 0 vune vune 1 2576 Fb1_1311.png blocked same_cat NA 
78 IB active 2 training 20 0 vune vune 1 1234 Fb1_1321.png blocked same_cat NA 
78 IB active 2 training 21 0 zade zade 1 745 Fb1_1222.png blocked diff_cat NA 
78 IB active 2 training 22 0 zade zade 1 1062 Fb1_1222.png blocked same_cat NA 
78 IB active 2 training 23 0 tyfe tyfe 1 524 Fb1_1122.png blocked diff_cat NA 
78 IB active 2 training 24 1 tyfe tyfe 1 585 Fb1_1111.png blocked NA NA 
78 IB active 2 training 25 1 vune vune 1 1132 Fb1_1311.png blocked diff_cat NA 
78 IB active 2 training 26 1 vune vune 1 920 Fb1_1321.png blocked same_cat NA 
78 IB active 2 training 27 1 vune vune 1 1110 Fb1_1311.png blocked same_cat NA 
78 IB active 2 training 28 1 zade zade 1 727 Fb1_1212.png blocked diff_cat NA 
78 IB active 2 training 29 1 zade zade 1 960 Fb1_1212.png blocked same_cat NA 
78 IB active 2 training 30 1 zade zade 1 684 Fb1_1221.png blocked same_cat NA 
78 IB active 2 training 31 1 zade zade 1 697 Fb1_1212.png blocked same_cat NA 
78 IB active 2 training 32 1 zade zade 1 614 Fb1_1211.png blocked same_cat NA 
78 IB active 2 training 33 1 zade zade 1 1184 Fb1_1221.png blocked same_cat NA 
78 IB active 2 training 34 1 zade zade 1 563 Fb1_1213.png blocked same_cat NA 
78 IB active 2 training 35 1 zade zade 1 625 Fb1_1213.png blocked same_cat NA 
78 IB active 2 training 36 1 zade zade 1 836 Fb1_1211.png blocked same_cat NA 
78 IB active 2 training 37 1 tyfe tyfe 1 874 Fb1_1113.png blocked diff_cat NA 
78 IB active 2 training 38 1 tyfe tyfe 1 1232 Fb1_1112.png blocked same_cat NA 
78 IB active 2 training 39 1 tyfe tyfe 1 869 Fb1_1111.png blocked same_cat NA 
78 IB active 2 training 40 1 vune vune 1 1174 Fb1_1313.png blocked diff_cat NA 
78 IB active 2 training 41 1 vune vune 1 688 Fb1_1313.png blocked same_cat NA 
78 IB active 2 training 42 1 vune vune 1 696 Fb1_1312.png blocked same_cat NA 
78 IB active 2 training 43 1 vune vune 1 892 Fb1_1311.png blocked same_cat NA 
78 IB active 2 training 44 1 vune vune 1 727 Fb1_1321.png blocked same_cat NA 
78 IB active 2 training 45 1 zade zade 1 981 Fb1_1222.png blocked diff_cat NA 
78 IB active 2 training 46 1 zade zade 1 1001 Fb1_1222.png blocked same_cat NA 
78 IB active 2 training 47 1 tyfe tyfe 1 573 Fb1_1122.png blocked diff_cat NA 
78 IB active 2 training 48 2 tyfe tyfe 1 747 Fb1_1111.png blocked NA NA 
78 IB active 2 training 49 2 vune vune 1 726 Fb1_1311.png blocked diff_cat NA 
78 IB active 2 training 50 2 vune vune 1 849 Fb1_1321.png blocked same_cat NA 
78 IB active 2 training 51 2 vune vune 1 603 Fb1_1311.png blocked same_cat NA 
78 IB active 2 training 52 2 zade zade 1 693 Fb1_1212.png blocked diff_cat NA 
78 IB active 2 training 53 2 zade zade 1 1042 Fb1_1212.png blocked same_cat NA 
78 IB active 2 training 54 2 zade zade 1 737 Fb1_1221.png blocked same_cat NA 
78 IB active 2 training 55 2 zade zade 1 943 Fb1_1212.png blocked same_cat NA 
78 IB active 2 training 56 2 zade zade 1 563 Fb1_1211.png blocked same_cat NA 
78 IB active 2 training 57 2 zade zade 1 963 Fb1_1221.png blocked same_cat NA 
78 IB active 2 training 58 2 zade zade 1 859 Fb1_1213.png blocked same_cat NA 
78 IB active 2 training 59 2 zade zade 1 749 Fb1_1213.png blocked same_cat NA 
78 IB active 2 training 60 2 zade zade 1 633 Fb1_1211.png blocked same_cat NA 
78 IB active 2 training 61 2 tyfe tyfe 1 503 Fb1_1113.png blocked diff_cat NA 
78 IB active 2 training 62 2 tyfe tyfe 1 675 Fb1_1112.png blocked same_cat NA 
78 IB active 2 training 63 2 tyfe tyfe 1 1418 Fb1_1111.png blocked same_cat NA 
78 IB active 2 training 64 2 vune vune 1 686 Fb1_1313.png blocked diff_cat NA 
78 IB active 2 training 65 2 vune vune 1 636 Fb1_1313.png blocked same_cat NA 
78 IB active 2 training 66 2 vune vune 1 870 Fb1_1312.png blocked same_cat NA 
78 IB active 2 training 67 2 vune vune 1 575 Fb1_1311.png blocked same_cat NA 
78 IB active 2 training 68 2 vune vune 1 472 Fb1_1321.png blocked same_cat NA 
78 IB active 2 training 69 2 zade zade 1 523 Fb1_1222.png blocked diff_cat NA 
78 IB active 2 training 70 2 zade zade 1 1134 Fb1_1222.png blocked same_cat NA 
78 IB active 2 training 71 2 tyfe tyfe 1 1071 Fb1_1122.png blocked diff_cat NA 
78 IB active 2 training 72 3 tyfe tyfe 1 869 Fb1_1111.png blocked NA NA 
78 IB active 2 training 73 3 vune vune 1 1064 Fb1_1311.png blocked diff_cat NA 
78 IB active 2 training 74 3 vune vune 1 666 Fb1_1321.png blocked same_cat NA 
78 IB active 2 training 75 3 vune vune 1 978 Fb1_1311.png blocked same_cat NA 
78 IB active 2 training 76 3 zade zade 1 768 Fb1_1212.png blocked diff_cat NA 
78 IB active 2 training 77 3 zade zade 1 847 Fb1_1212.png blocked same_cat NA 
78 IB active 2 training 78 3 zade zade 1 939 Fb1_1221.png blocked same_cat NA 
78 IB active 2 training 79 3 zade zade 1 795 Fb1_1212.png blocked same_cat NA 
78 IB active 2 training 80 3 zade zade 1 1583 Fb1_1211.png blocked same_cat NA 
78 IB active 2 training 81 3 zade zade 1 921 Fb1_1221.png blocked same_cat NA 
78 IB active 2 training 82 3 zade zade 1 560 Fb1_1213.png blocked same_cat NA 
78 IB active 2 training 83 3 tyfe zade 0 491 Fb1_1213.png blocked same_cat NA 
78 IB active 2 training 84 3 zade zade 1 677 Fb1_1211.png blocked same_cat NA 
78 IB active 2 training 85 3 tyfe tyfe 1 698 Fb1_1113.png blocked diff_cat NA 
78 IB active 2 training 86 3 tyfe tyfe 1 705 Fb1_1112.png blocked same_cat NA 
78 IB active 2 training 87 3 tyfe tyfe 1 952 Fb1_1111.png blocked same_cat NA 
78 IB active 2 training 88 3 vune vune 1 441 Fb1_1313.png blocked diff_cat NA 
78 IB active 2 training 89 3 vune vune 1 764 Fb1_1313.png blocked same_cat NA 
78 IB active 2 training 90 3 vune vune 1 1327 Fb1_1312.png blocked same_cat NA 
78 IB active 2 training 91 3 vune vune 1 778 Fb1_1311.png blocked same_cat NA 
78 IB active 2 training 92 3 vune vune 1 724 Fb1_1321.png blocked same_cat NA 
78 IB active 2 training 93 3 zade zade 1 942 Fb1_1222.png blocked diff_cat NA 
78 IB active 2 training 94 3 zade zade 1 1070 Fb1_1222.png blocked same_cat NA 
78 IB active 2 training 95 3 tyfe tyfe 1 857 Fb1_1122.png blocked diff_cat NA 
78 IB active 2 test 0 0 zade zade 1 614 Fb1_2213.png blocked NA novel 
78 IB active 2 test 1 0 vune vune 1 1147 Fb1_2321.png blocked diff_cat novel 
78 IB active 2 test 2 0 tyfe tyfe 1 1105 Fb1_1122.png blocked diff_cat studied 
78 IB active 2 test 3 0 zade zade 1 634 Fb1_2211.png blocked diff_cat novel 
78 IB active 2 test 4 0 zade zade 1 931 Fb1_1221.png blocked same_cat studied 
78 IB active 2 test 5 0 tyfe tyfe 1 747 Fb1_2112.png blocked diff_cat novel 
78 IB active 2 test 6 0 zade zade 1 645 Fb1_1213.png blocked diff_cat studied 
78 IB active 2 test 7 0 vune vune 1 726 Fb1_2323.png blocked diff_cat novel 
78 IB active 2 test 8 0 tyfe tyfe 1 1073 Fb1_2111.png blocked diff_cat novel 
78 IB active 2 test 9 0 tyfe tyfe 1 1029 Fb1_1123.png blocked same_cat novel 
78 IB active 2 test 10 0 tyfe tyfe 1 646 Fb1_2113.png blocked same_cat novel 
78 IB active 2 test 11 0 vune vune 1 819 Fb1_1313.png blocked diff_cat studied 
78 IB active 2 test 12 0 vune vune 1 848 Fb1_1312.png blocked same_cat studied 
78 IB active 2 test 13 0 tyfe vune 0 2811 Fb1_1322.png blocked same_cat studied 
78 IB active 2 test 14 0 vune vune 1 1133 Fb1_2322.png blocked same_cat novel 
78 IB active 2 test 15 0 tyfe tyfe 1 1065 Fb1_2123.png blocked diff_cat novel 
78 IB active 2 test 16 0 zade zade 1 799 Fb1_2212.png blocked diff_cat novel 
78 IB active 2 test 17 0 tyfe tyfe 1 1484 Fb1_1113.png blocked diff_cat studied 
78 IB active 2 test 18 0 zade zade 1 1221 Fb1_1212.png blocked diff_cat studied 
78 IB active 2 test 19 0 zade zade 1 1096 Fb1_1211.png blocked same_cat studied 
78 IB active 2 test 20 0 tyfe tyfe 1 800 Fb1_2121.png blocked diff_cat novel 
78 IB active 2 test 21 0 zade zade 1 696 Fb1_1222.png blocked diff_cat studied 
78 IB active 2 test 22 0 vune vune 1 776 Fb1_2312.png blocked diff_cat novel 
78 IB active 2 test 23 0 zade zade 1 646 Fb1_2223.png blocked diff_cat novel 
78 IB active 2 test 24 0 vune vune 1 736 Fb1_1323.png blocked diff_cat novel 
78 IB active 2 test 25 0 vune vune 1 1490 Fb1_2313.png blocked same_cat novel 
78 IB active 2 test 26 0 zade zade 1 1219 Fb1_2221.png blocked diff_cat novel 
78 IB active 2 test 27 0 tyfe tyfe 1 1195 Fb1_1112.png blocked diff_cat studied 
78 IB active 2 test 28 0 vune vune 1 593 Fb1_1321.png blocked diff_cat studied 
78 IB active 2 test 29 0 vune vune 1 596 Fb1_2311.png blocked same_cat novel 
78 IB active 2 test 30 0 tyfe tyfe 1 1237 Fb1_1111.png blocked diff_cat studied 
78 IB active 2 test 31 0 tyfe tyfe 1 890 Fb1_2122.png blocked same_cat novel 
78 IB active 2 test 32 0 zade zade 1 1406 Fb1_1223.png blocked diff_cat novel 
78 IB active 2 test 33 0 zade zade 1 1620 Fb1_2222.png blocked same_cat novel 
78 IB active 2 test 34 0 vune vune 1 989 Fb1_1311.png blocked diff_cat studied 
78 IB active 2 test 35 0 tyfe tyfe 1 451 Fb1_1121.png blocked diff_cat studied 
79 BI active 2 training 0 0 tyfe zade 0 6005 Fc1_1311.png blocked NA NA 
79 BI active 2 training 1 0 zade zade 1 1392 Fc1_1322.png blocked same_cat NA 
79 BI active 2 training 2 0 zade zade 1 2469 Fc1_1313.png blocked same_cat NA 
79 BI active 2 training 3 0 zade zade 1 1578 Fc1_1311.png blocked same_cat NA 
79 BI active 2 training 4 0 coge tyfe 0 3072 Fc1_1222.png blocked diff_cat NA 
79 BI active 2 training 5 0 coge tyfe 0 1213 Fc1_1213.png blocked same_cat NA 
79 BI active 2 training 6 0 tyfe tyfe 1 714 Fc1_1212.png blocked same_cat NA 
79 BI active 2 training 7 0 tyfe tyfe 1 826 Fc1_1212.png blocked same_cat NA 
79 BI active 2 training 8 0 tyfe tyfe 1 601 Fc1_1213.png blocked same_cat NA 
79 BI active 2 training 9 0 tyfe tyfe 1 1729 Fc1_1221.png blocked same_cat NA 
79 BI active 2 training 10 0 tyfe tyfe 1 1332 Fc1_1221.png blocked same_cat NA 
79 BI active 2 training 11 0 tyfe tyfe 1 1474 Fc1_1221.png blocked same_cat NA 
79 BI active 2 training 12 0 zade tyfe 0 1439 Fc1_1222.png blocked same_cat NA 
79 BI active 2 training 13 0 tyfe tyfe 1 690 Fc1_1211.png blocked same_cat NA 
79 BI active 2 training 14 0 zade coge 0 1176 Fc1_1122.png blocked diff_cat NA 
79 BI active 2 training 15 0 coge coge 1 719 Fc1_1112.png blocked same_cat NA 
79 BI active 2 training 16 0 coge coge 1 714 Fc1_1121.png blocked same_cat NA 
79 BI active 2 training 17 0 coge coge 1 848 Fc1_1121.png blocked same_cat NA 
79 BI active 2 training 18 0 coge coge 1 1103 Fc1_1111.png blocked same_cat NA 
79 BI active 2 training 19 0 coge coge 1 783 Fc1_1113.png blocked same_cat NA 
79 BI active 2 training 20 0 coge coge 1 2459 Fc1_1113.png blocked same_cat NA 
79 BI active 2 training 21 0 coge coge 1 1007 Fc1_1111.png blocked same_cat NA 
79 BI active 2 training 22 0 coge coge 1 860 Fc1_1113.png blocked same_cat NA 
79 BI active 2 training 23 0 coge zade 0 1671 Fc1_1311.png blocked diff_cat NA 
79 BI active 2 training 24 1 tyfe zade 0 2175 Fc1_1311.png blocked NA NA 
79 BI active 2 training 25 1 zade zade 1 615 Fc1_1322.png blocked same_cat NA 
79 BI active 2 training 26 1 zade zade 1 796 Fc1_1313.png blocked same_cat NA 
79 BI active 2 training 27 1 zade zade 1 568 Fc1_1311.png blocked same_cat NA 
79 BI active 2 training 28 1 tyfe tyfe 1 2095 Fc1_1222.png blocked diff_cat NA 
79 BI active 2 training 29 1 tyfe tyfe 1 1220 Fc1_1213.png blocked same_cat NA 
79 BI active 2 training 30 1 tyfe tyfe 1 991 Fc1_1212.png blocked same_cat NA 
79 BI active 2 training 31 1 tyfe tyfe 1 906 Fc1_1212.png blocked same_cat NA 
79 BI active 2 training 32 1 tyfe tyfe 1 1682 Fc1_1213.png blocked same_cat NA 
79 BI active 2 training 33 1 tyfe tyfe 1 953 Fc1_1221.png blocked same_cat NA 
79 BI active 2 training 34 1 tyfe tyfe 1 957 Fc1_1221.png blocked same_cat NA 
79 BI active 2 training 35 1 tyfe tyfe 1 653 Fc1_1221.png blocked same_cat NA 
79 BI active 2 training 36 1 tyfe tyfe 1 500 Fc1_1222.png blocked same_cat NA 
79 BI active 2 training 37 1 tyfe tyfe 1 727 Fc1_1211.png blocked same_cat NA 
79 BI active 2 training 38 1 coge coge 1 651 Fc1_1122.png blocked diff_cat NA 
79 BI active 2 training 39 1 coge coge 1 654 Fc1_1112.png blocked same_cat NA 
79 BI active 2 training 40 1 coge coge 1 491 Fc1_1121.png blocked same_cat NA 
79 BI active 2 training 41 1 coge coge 1 452 Fc1_1121.png blocked same_cat NA 
79 BI active 2 training 42 1 coge coge 1 1203 Fc1_1111.png blocked same_cat NA 
79 BI active 2 training 43 1 coge coge 1 1324 Fc1_1113.png blocked same_cat NA 
79 BI active 2 training 44 1 coge coge 1 773 Fc1_1113.png blocked same_cat NA 
79 BI active 2 training 45 1 coge coge 1 614 Fc1_1111.png blocked same_cat NA 
79 BI active 2 training 46 1 coge coge 1 610 Fc1_1113.png blocked same_cat NA 
79 BI active 2 training 47 1 zade zade 1 1213 Fc1_1311.png blocked diff_cat NA 
79 BI active 2 training 48 2 zade zade 1 1071 Fc1_1311.png blocked NA NA 
79 BI active 2 training 49 2 zade zade 1 762 Fc1_1322.png blocked same_cat NA 
79 BI active 2 training 50 2 zade zade 1 724 Fc1_1313.png blocked same_cat NA 
79 BI active 2 training 51 2 zade zade 1 660 Fc1_1311.png blocked same_cat NA 
79 BI active 2 training 52 2 tyfe tyfe 1 1088 Fc1_1222.png blocked diff_cat NA 
79 BI active 2 training 53 2 tyfe tyfe 1 626 Fc1_1213.png blocked same_cat NA 
79 BI active 2 training 54 2 tyfe tyfe 1 1526 Fc1_1212.png blocked same_cat NA 
79 BI active 2 training 55 2 tyfe tyfe 1 848 Fc1_1212.png blocked same_cat NA 
79 BI active 2 training 56 2 tyfe tyfe 1 957 Fc1_1213.png blocked same_cat NA 
79 BI active 2 training 57 2 tyfe tyfe 1 619 Fc1_1221.png blocked same_cat NA 
79 BI active 2 training 58 2 tyfe tyfe 1 916 Fc1_1221.png blocked same_cat NA 
79 BI active 2 training 59 2 tyfe tyfe 1 875 Fc1_1221.png blocked same_cat NA 
79 BI active 2 training 60 2 tyfe tyfe 1 947 Fc1_1222.png blocked same_cat NA 
79 BI active 2 training 61 2 tyfe tyfe 1 683 Fc1_1211.png blocked same_cat NA 
79 BI active 2 training 62 2 coge coge 1 614 Fc1_1122.png blocked diff_cat NA 
79 BI active 2 training 63 2 coge coge 1 896 Fc1_1112.png blocked same_cat NA 
79 BI active 2 training 64 2 coge coge 1 543 Fc1_1121.png blocked same_cat NA 
79 BI active 2 training 65 2 coge coge 1 682 Fc1_1121.png blocked same_cat NA 
79 BI active 2 training 66 2 coge coge 1 660 Fc1_1111.png blocked same_cat NA 
79 BI active 2 training 67 2 coge coge 1 623 Fc1_1113.png blocked same_cat NA 
79 BI active 2 training 68 2 coge coge 1 793 Fc1_1113.png blocked same_cat NA 
79 BI active 2 training 69 2 coge coge 1 589 Fc1_1111.png blocked same_cat NA 
79 BI active 2 training 70 2 coge coge 1 734 Fc1_1113.png blocked same_cat NA 
79 BI active 2 training 71 2 zade zade 1 1406 Fc1_1311.png blocked diff_cat NA 
79 BI active 2 training 72 3 zade zade 1 6087 Fc1_1311.png blocked NA NA 
79 BI active 2 training 73 3 zade zade 1 2227 Fc1_1322.png blocked same_cat NA 
79 BI active 2 training 74 3 zade zade 1 715 Fc1_1313.png blocked same_cat NA 
79 BI active 2 training 75 3 zade zade 1 752 Fc1_1311.png blocked same_cat NA 
79 BI active 2 training 76 3 tyfe tyfe 1 1702 Fc1_1222.png blocked diff_cat NA 
79 BI active 2 training 77 3 tyfe tyfe 1 532 Fc1_1213.png blocked same_cat NA 
79 BI active 2 training 78 3 tyfe tyfe 1 761 Fc1_1212.png blocked same_cat NA 
79 BI active 2 training 79 3 tyfe tyfe 1 765 Fc1_1212.png blocked same_cat NA 
79 BI active 2 training 80 3 tyfe tyfe 1 1248 Fc1_1213.png blocked same_cat NA 
79 BI active 2 training 81 3 tyfe tyfe 1 4259 Fc1_1221.png blocked same_cat NA 
79 BI active 2 training 82 3 tyfe tyfe 1 835 Fc1_1221.png blocked same_cat NA 
79 BI active 2 training 83 3 tyfe tyfe 1 1099 Fc1_1221.png blocked same_cat NA 
79 BI active 2 training 84 3 tyfe tyfe 1 919 Fc1_1222.png blocked same_cat NA 
79 BI active 2 training 85 3 tyfe tyfe 1 1025 Fc1_1211.png blocked same_cat NA 
79 BI active 2 training 86 3 coge coge 1 888 Fc1_1122.png blocked diff_cat NA 
79 BI active 2 training 87 3 coge coge 1 682 Fc1_1112.png blocked same_cat NA 
79 BI active 2 training 88 3 coge coge 1 773 Fc1_1121.png blocked same_cat NA 
79 BI active 2 training 89 3 coge coge 1 491 Fc1_1121.png blocked same_cat NA 
79 BI active 2 training 90 3 coge coge 1 1197 Fc1_1111.png blocked same_cat NA 
79 BI active 2 training 91 3 coge coge 1 836 Fc1_1113.png blocked same_cat NA 
79 BI active 2 training 92 3 coge coge 1 722 Fc1_1113.png blocked same_cat NA 
79 BI active 2 training 93 3 coge coge 1 735 Fc1_1111.png blocked same_cat NA 
79 BI active 2 training 94 3 coge coge 1 692 Fc1_1113.png blocked same_cat NA 
79 BI active 2 training 95 3 zade zade 1 1146 Fc1_1311.png blocked diff_cat NA 
79 BI active 2 test 0 0 zade zade 1 3332 Fc1_1312.png blocked NA studied 
79 BI active 2 test 1 0 zade zade 1 774 Fc1_1313.png blocked same_cat studied 
79 BI active 2 test 2 0 coge coge 1 958 Fc1_1123.png blocked diff_cat novel 
79 BI active 2 test 3 0 tyfe tyfe 1 869 Fc1_2212.png blocked diff_cat novel 
79 BI active 2 test 4 0 coge coge 1 539 Fc1_2113.png blocked diff_cat novel 
79 BI active 2 test 5 0 zade zade 1 1276 Fc1_1322.png blocked diff_cat studied 
79 BI active 2 test 6 0 zade zade 1 857 Fc1_1321.png blocked same_cat studied 
79 BI active 2 test 7 0 tyfe tyfe 1 1782 Fc1_1211.png blocked diff_cat studied 
79 BI active 2 test 8 0 coge coge 1 641 Fc1_1121.png blocked diff_cat studied 
79 BI active 2 test 9 0 tyfe zade 0 949 Fc1_2312.png blocked diff_cat novel 
79 BI active 2 test 10 0 coge coge 1 1329 Fc1_1122.png blocked diff_cat studied 
79 BI active 2 test 11 0 coge coge 1 775 Fc1_2111.png blocked same_cat novel 
79 BI active 2 test 12 0 coge coge 1 1027 Fc1_2123.png blocked same_cat novel 
79 BI active 2 test 13 0 tyfe tyfe 1 1109 Fc1_1212.png blocked diff_cat studied 
79 BI active 2 test 14 0 zade zade 1 573 Fc1_2311.png blocked diff_cat novel 
79 BI active 2 test 15 0 zade zade 1 720 Fc1_2313.png blocked same_cat novel 
79 BI active 2 test 16 0 zade zade 1 602 Fc1_2322.png blocked same_cat novel 
79 BI active 2 test 17 0 zade zade 1 1398 Fc1_2321.png blocked same_cat novel 
79 BI active 2 test 18 0 coge coge 1 683 Fc1_2122.png blocked diff_cat novel 
79 BI active 2 test 19 0 tyfe tyfe 1 633 Fc1_1221.png blocked diff_cat studied 
79 BI active 2 test 20 0 coge coge 1 661 Fc1_2112.png blocked diff_cat novel 
79 BI active 2 test 21 0 coge coge 1 764 Fc1_1113.png blocked same_cat studied 
79 BI active 2 test 22 0 zade zade 1 1504 Fc1_1311.png blocked diff_cat studied 
79 BI active 2 test 23 0 coge coge 1 713 Fc1_1112.png blocked diff_cat studied 
79 BI active 2 test 24 0 tyfe tyfe 1 997 Fc1_2213.png blocked diff_cat novel 
79 BI active 2 test 25 0 coge coge 1 692 Fc1_1111.png blocked diff_cat studied 
79 BI active 2 test 26 0 tyfe tyfe 1 824 Fc1_1213.png blocked diff_cat studied 
79 BI active 2 test 27 0 tyfe tyfe 1 558 Fc1_2221.png blocked same_cat novel 
79 BI active 2 test 28 0 tyfe tyfe 1 683 Fc1_1222.png blocked same_cat studied 
79 BI active 2 test 29 0 coge coge 1 639 Fc1_2121.png blocked diff_cat novel 
79 BI active 2 test 30 0 tyfe tyfe 1 599 Fc1_2223.png blocked diff_cat novel 
79 BI active 2 test 31 0 tyfe tyfe 1 1067 Fc1_2222.png blocked same_cat novel 
79 BI active 2 test 32 0 tyfe tyfe 1 651 Fc1_1223.png blocked same_cat novel 
79 BI active 2 test 33 0 zade zade 1 1126 Fc1_1323.png blocked diff_cat novel 
79 BI active 2 test 34 0 tyfe tyfe 1 1865 Fc1_2211.png blocked diff_cat novel 
79 BI active 2 test 35 0 zade zade 1 755 Fc1_2323.png blocked diff_cat novel 
79 BI active 2 training 0 0 vune vune 1 1175 Fb1_1111.png interleaved NA NA 
79 BI active 2 training 1 0 vune vune 1 1169 Fb1_1122.png interleaved same_cat NA 
79 BI active 2 training 2 0 vune vune 1 533 Fb1_1113.png interleaved same_cat NA 
79 BI active 2 training 3 0 vune beme 0 1277 Fb1_1212.png interleaved diff_cat NA 
79 BI active 2 training 4 0 beme vune 0 1035 Fb1_1111.png interleaved diff_cat NA 
79 BI active 2 training 5 0 beme vune 0 793 Fb1_1112.png interleaved same_cat NA 
79 BI active 2 training 6 0 beme beme 1 1282 Fb1_1221.png interleaved diff_cat NA 
79 BI active 2 training 7 0 vune vune 1 3404 Fb1_1121.png interleaved diff_cat NA 
79 BI active 2 training 8 0 beme beme 1 1091 Fb1_1222.png interleaved diff_cat NA 
79 BI active 2 training 9 0 kipe kipe 1 1157 Fb1_1311.png interleaved diff_cat NA 
79 BI active 2 training 10 0 kipe kipe 1 704 Fb1_1321.png interleaved same_cat NA 
79 BI active 2 training 11 0 vune vune 1 823 Fb1_1122.png interleaved diff_cat NA 
79 BI active 2 training 12 0 beme beme 1 722 Fb1_1222.png interleaved diff_cat NA 
79 BI active 2 training 13 0 kipe kipe 1 1080 Fb1_1322.png interleaved diff_cat NA 
79 BI active 2 training 14 0 beme beme 1 601 Fb1_1211.png interleaved diff_cat NA 
79 BI active 2 training 15 0 kipe kipe 1 734 Fb1_1312.png interleaved diff_cat NA 
79 BI active 2 training 16 0 vune vune 1 1210 Fb1_1113.png interleaved diff_cat NA 
79 BI active 2 training 17 0 beme beme 1 601 Fb1_1212.png interleaved diff_cat NA 
79 BI active 2 training 18 0 vune vune 1 896 Fb1_1122.png interleaved diff_cat NA 
79 BI active 2 training 19 0 kipe kipe 1 766 Fb1_1322.png interleaved diff_cat NA 
79 BI active 2 training 20 0 vune vune 1 927 Fb1_1121.png interleaved diff_cat NA 
79 BI active 2 training 21 0 kipe kipe 1 642 Fb1_1313.png interleaved diff_cat NA 
79 BI active 2 training 22 0 beme beme 1 699 Fb1_1221.png interleaved diff_cat NA 
79 BI active 2 training 23 0 vune vune 1 2154 Fb1_1111.png interleaved diff_cat NA 
79 BI active 2 training 24 1 vune vune 1 770 Fb1_1111.png interleaved NA NA 
79 BI active 2 training 25 1 vune vune 1 1314 Fb1_1122.png interleaved same_cat NA 
79 BI active 2 training 26 1 vune vune 1 680 Fb1_1113.png interleaved same_cat NA 
79 BI active 2 training 27 1 beme beme 1 1120 Fb1_1212.png interleaved diff_cat NA 
79 BI active 2 training 28 1 vune vune 1 1524 Fb1_1111.png interleaved diff_cat NA 
79 BI active 2 training 29 1 vune vune 1 978 Fb1_1112.png interleaved same_cat NA 
79 BI active 2 training 30 1 beme beme 1 1224 Fb1_1221.png interleaved diff_cat NA 
79 BI active 2 training 31 1 vune vune 1 705 Fb1_1121.png interleaved diff_cat NA 
79 BI active 2 training 32 1 beme beme 1 691 Fb1_1222.png interleaved diff_cat NA 
