StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q21_1,Q22_1,Q23_1,Q24_1,Q25_1,Q26_1,Q27_1,Q28_1,Q29_1,Q30_1,Q31_1,Q32_1,Q33_1,Q34_1,Q35_1,Q36_1,Q37_1,Q38_1,Q39_1,Q40_1,Q11_1,Q12_1,Q13_1,Q14_1,Q15_1,Q16_1,Q17_1,Q18_1,Q19_1,Q20_1,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1
11/27/22 21:13,11/27/22 21:23,IP Address,71.174.216.110,100,578,TRUE,11/27/22 21:23,R_571KaAwkzLunjOh,,,,,42.3182,-71.6429,anonymous,EN,1,8,5,7,7,7,9,7,6,9,5,7,7,7,5,7,8,8,7,6,5,7,7,8,8,7,6,6,8,8,4,6,6,4,6,6,6,7,8,7,7
11/27/22 21:25,11/27/22 21:31,IP Address,67.170.168.239,100,359,TRUE,11/27/22 21:31,R_3jZMf9Y0V2RDp1L,,,,,45.5397,-122.9638,anonymous,EN,1,1,5,4,6,8,9,9,9,6,9,9,8,9,8,9,10,5,0,10,8,4,10,9,9,7,10,1,9,3,10,4,8,9,2,7,6,6,2,1,7
11/27/22 21:26,11/27/22 21:31,IP Address,174.57.47.51,100,296,TRUE,11/27/22 21:31,R_1Nr9QQIkIWUSFKt,,,,,40.518,-74.8453,anonymous,EN,1,5,5,6,6,6,8,7,7,8,8,10,8,5,4,6,10,10,5,6,5,4,6,7,7,6,6,4,6,5,6,5,6,6,5,5,6,5,10,3,6
11/27/22 21:04,11/27/22 21:35,IP Address,96.51.144.44,100,1853,TRUE,11/27/22 21:35,R_Xul0X22sV0JhXt7,,,,,51.0927,-114.2017,anonymous,EN,1,3,5,4,6,8,6,9,6,7,10,7,8,5,3,4,4,8,4,6,4,7,5,5,8,6,8,6,6,9,7,8,4,3,6,7,8,9,8,3,6
11/27/22 21:07,11/27/22 21:37,IP Address,88.97.7.39,100,1774,TRUE,11/27/22 21:37,R_1mld8URGfmzVi9r,,,,,51.4936,-0.2583,anonymous,EN,,0,0,0,0,0,0,3,0,0,3,6,3,5,3,8,8,3,5,10,4,6,10,8,10,3,10,8,6,9,10,0,0,0,0,0,0,3,0,0,0
11/27/22 21:33,11/27/22 21:40,IP Address,31.18.75.85,100,399,TRUE,11/27/22 21:40,R_9N3uiN43BUfvaYp,,,,,53.8677,10.6798,anonymous,EN,0.899999976,1,1,3,5,5,3,6,7,3,5,7,7,8,2,2,9,4,5,7,0,3,6,7,7,8,7,7,6,4,6,0,6,6,1,6,7,4,2,0,0
11/27/22 21:38,11/27/22 21:44,IP Address,76.24.30.7,100,332,TRUE,11/27/22 21:44,R_2qye7rVUAdA5FeD,,,,,42.3737,-71.1284,anonymous,EN,0.899999976,5,5,8,6,5,10,7,6,4,8,7,9,0,4,7,6,10,4,9,5,3,5,7,3,5,6,6,7,8,6,5,7,7,6,7,4,9,6,8,4
11/27/22 21:41,11/27/22 21:47,IP Address,174.27.195.44,100,351,TRUE,11/27/22 21:47,R_bEHJH8rqREuWWlP,,,,,43.6342,-116.341,anonymous,EN,1,2,1,4,3,6,5,6,4,3,6,5,5,8,8,8,8,10,3,8,5,5,7,9,7,8,9,6,3,3,5,4,5,4,3,5,5,4,4,4,3
11/27/22 21:44,11/27/22 21:49,IP Address,70.17.106.10,100,252,TRUE,11/27/22 21:49,R_XYWPMKZRhvqBBYd,,,,,39.0503,-77.3909,anonymous,EN,1,0,1,6,3,9,10,6,8,3,9,7,10,8,8,8,10,9,0,10,3,3,6,10,9,10,8,7,7,6,2,4,3,4,3,4,1,9,4,1,1
11/27/22 21:59,11/27/22 22:05,IP Address,38.25.17.208,100,365,TRUE,11/27/22 22:05,R_1eQphWZaTiw2ydt,,,,,-12.0464,-77.0428,anonymous,EN,1,8,6,7,6,9,9,8,8,7,7,6,6,0,3,2,7,4,5,5,4,7,7,9,7,7,8,8,9,9,9,4,6,6,4,8,7,6,4,1,7
11/27/22 22:06,11/27/22 22:11,IP Address,104.28.50.147,100,319,TRUE,11/27/22 22:11,R_3EAcph262Rvei9j,,,,,30.2627,-97.7467,anonymous,EN,1,4,3,8,5,6,9,7,10,4,6,6,7,6,5,4,9,8,0,8,7,7,7,7,6,8,7,5,9,5,6,5,8,7,3,6,4,5,8,6,8
11/27/22 22:21,11/27/22 22:27,IP Address,99.102.157.161,100,345,TRUE,11/27/22 22:27,R_ut5aKwr3sJ6Tvz3,,,,,31.2294,-81.349,anonymous,EN,1,3,3,6,5,7,7,5,4,9,4,4,7,3,6,5,5,4,5,9,4,5,7,7,3,7,6,5,8,4,4,2,6,4,3,4,3,5,5,3,7
11/27/22 22:30,11/27/22 22:36,IP Address,99.233.205.195,100,361,TRUE,11/27/22 22:36,R_1BXfwNc8sCX8b4d,,,,,44.3546,-79.6889,anonymous,EN,1,3,0,5,7,6,6,5,4,7,6,5,5,4,3,6,7,5,5,7,4,4,3,8,8,6,6,6,7,4,8,4,7,7,8,3,6,9,6,2,2
11/27/22 22:33,11/27/22 22:36,IP Address,216.8.155.167,100,201,TRUE,11/27/22 22:36,R_3I9SqZgn6hvvty6,,,,,42.3239,-82.9048,anonymous,EN,1,3,4,5,4,4,7,5,7,5,6,8,8,8,6,7,8,7,9,8,4,7,5,7,7,7,7,7,8,8,4,4,5,8,5,8,5,6,6,4,5
11/27/22 22:35,11/27/22 22:41,IP Address,172.226.0.64,100,357,TRUE,11/27/22 22:41,R_3oHealYzDRESdBK,,,,,52.9538,-1.1571,anonymous,EN,1,4,3,6,4,6,7,5,7,7,5,7,6,6,8,7,9,7,0,8,7,9,7,9,8,9,7,7,5,5,8,6,8,6,3,5,6,0,5,0,3
11/27/22 22:36,11/27/22 22:42,IP Address,187.199.110.112,100,354,TRUE,11/27/22 22:42,R_3PSR6U6zAHxwyKK,,,,,23.2766,-109.7532,anonymous,EN,0.899999976,2,0,3,2,4,6,2,6,7,8,7,8,3,3,1,9,7,5,6,3,9,7,6,9,10,8,3,4,7,8,3,7,3,2,7,2,6,8,1,1
11/27/22 22:40,11/27/22 22:45,IP Address,78.67.175.243,100,291,TRUE,11/27/22 22:45,R_2YM9COuMoxDo7i2,,,,,59.35,17.9167,anonymous,EN,0.899999976,4,7,3,5,6,8,3,7,7,7,8,7,7,5,4,6,8,7,7,5,4,8,8,7,8,6,7,6,7,6,5,5,6,4,6,6,5,4,3,6
11/27/22 22:41,11/27/22 22:48,IP Address,104.9.123.171,100,386,TRUE,11/27/22 22:48,R_6WqXiWmevg4raSt,,,,,37.7201,-122.4414,anonymous,EN,1,4,2,6,3,7,4,6,6,9,7,8,7,2,7,6,5,7,1,7,9,3,8,10,4,8,8,4,5,3,6,3,4,5,1,1,3,3,5,2,5
11/27/22 22:45,11/27/22 22:53,IP Address,73.221.230.14,100,466,TRUE,11/27/22 22:53,R_3FQKvuJ9ZPqLCvl,,,,,47.7229,-122.1961,anonymous,EN,0.899999976,5,4,7,6,8,9,9,8,7,8,10,9,8,6,5,10,8,6,9,8,8,9,9,9,10,9,9,8,8,9,7,9,8,7,8,6,9,7,8,7
11/27/22 22:51,11/27/22 22:55,IP Address,170.250.238.96,100,251,TRUE,11/27/22 22:55,R_2S9sOxzfj0tEnAS,,,,,25.8153,-80.3577,anonymous,EN,0.899999976,2,1,3,6,5,7,6,8,5,6,7,8,8,5,6,5,5,7,8,4,7,5,7,6,6,7,6,6,7,5,5,5,4,4,4,6,8,4,3,3
11/27/22 22:50,11/27/22 22:59,IP Address,87.121.92.168,100,517,TRUE,11/27/22 22:59,R_1kSPAQ6VE0xIql1,,,,,-37.828,144.9548,anonymous,EN,1,0,3,2,7,7,3,8,9,9,6,10,8,7,2,10,10,10,1,10,8,10,10,10,9,10,10,9,7,10,10,2,10,3,3,5,3,7,8,1,9
11/27/22 22:55,11/27/22 23:06,IP Address,185.19.221.94,100,650,TRUE,11/27/22 23:06,R_OlP1q3WropQY8DL,,,,,31.7224,35.1986,anonymous,EN,0.899999976,2,2,6,2,6,5,6,5,8,9,8,7,1,8,5,7,6,1,7,8,6,9,10,4,9,10,10,9,5,9,6,6,2,7,2,4,7,5,1,6
11/27/22 23:00,11/27/22 23:07,IP Address,69.117.202.75,100,403,TRUE,11/27/22 23:07,R_3lz7JaWGcPpk4V7,,,,,40.6739,-73.9358,anonymous,EN,1,2,0,2,5,5,9,7,10,4,7,3,8,6,4,5,9,10,7,5,3,0,3,7,7,5,5,2,2,9,5,0,5,5,2,8,2,2,4,2,1
11/27/22 23:02,11/27/22 23:09,IP Address,172.91.91.83,100,404,TRUE,11/27/22 23:09,R_ebxzjumcbGyRvoZ,,,,,34.038,-118.4544,anonymous,EN,1,2,3,6,6,4,5,7,6,6,7,8,7,7,7,6,8,8,8,7,8,6,7,7,8,6,6,6,7,8,7,7,8,6,5,6,8,7,5,5,8
11/27/22 23:05,11/27/22 23:11,IP Address,99.243.152.128,100,355,TRUE,11/27/22 23:11,R_1M3raiHG69YGhl1,,,,,42.9663,-81.1404,anonymous,EN,1,7,2,10,8,8,10,6,5,9,10,6,0,5,0,0,8,6,0,6,5,3,8,10,8,6,9,5,7,10,6,6,8,7,5,3,8,7,6,7,3
11/27/22 23:07,11/27/22 23:14,IP Address,71.45.90.97,100,413,TRUE,11/27/22 23:14,R_1QsZXxTr0HdfMSN,,,,,33.5433,-86.7524,anonymous,EN,1,7,2,9,0,10,10,5,5,6,8,6,6,9,5,0,8,9,3,8,7,8,9,4,8,6,2,2,5,5,7,6,7,0,6,9,6,9,5,0,2
11/27/22 23:10,11/27/22 23:15,IP Address,142.179.233.200,100,352,TRUE,11/27/22 23:15,R_2ALpvBw2Cq5Vinl,,,,,53.4612,-113.4145,anonymous,EN,1,2,0,5,6,6,4,6,7,7,8,9,5,3,5,6,9,8,0,8,6,6,7,5,6,7,3,3,2,5,6,3,8,6,5,7,4,7,4,2,4
11/27/22 23:07,11/27/22 23:15,IP Address,67.188.108.109,100,528,TRUE,11/27/22 23:15,R_24AZ15ef8cGLspX,,,,,37.7506,-122.4121,anonymous,EN,0.899999976,2,2,7,0,1,2,4,2,5,6,7,3,8,6,1,7,3,1,4,1,8,4,7,8,8,9,8,8,9,7,7,5,2,2,3,1,4,3,1,4
11/27/22 23:10,11/27/22 23:16,IP Address,60.231.220.210,100,386,TRUE,11/27/22 23:16,R_2TLF2NHPo6g656r,,,,,-37.8411,144.9799,anonymous,EN,1,5,4,3,2,8,6,7,8,8,8,8,7,7,7,7,9,7,2,7,6,7,9,7,9,6,7,8,10,8,8,5,7,6,7,6,6,7,7,6,6
11/27/22 23:10,11/27/22 23:17,IP Address,204.83.119.213,100,396,TRUE,11/27/22 23:17,R_Ol1pzcKie3w9thn,,,,,52.1183,-106.6324,anonymous,EN,0.899999976,1,1,4,7,7,10,9,9,9,6,10,10,9,5,7,10,8,4,9,1,4,8,9,2,7,2,2,9,4,10,2,3,5,1,2,6,1,1,1,3
11/27/22 23:11,11/27/22 23:19,IP Address,64.191.189.26,100,429,TRUE,11/27/22 23:19,R_TtGm3bAeTTV6jgl,,,,,38.0564,-84.5072,anonymous,EN,1,1,0,0,0,2,7,3,0,4,5,3,1,0,2,6,2,0,3,4,8,0,3,5,2,10,2,4,2,0,5,3,5,0,1,4,2,0,8,0,0
11/27/22 23:13,11/27/22 23:19,IP Address,73.79.74.14,100,350,TRUE,11/27/22 23:19,R_3GevXGW3i564KiZ,,,,,40.4339,-79.9996,anonymous,EN,1,2,3,3,4,4,4,4,5,4,4,6,4,1,3,3,5,4,1,4,4,3,3,4,4,4,4,4,3,1,6,2,3,5,2,2,5,1,3,1,1
11/27/22 23:17,11/27/22 23:23,IP Address,174.208.39.182,100,333,TRUE,11/27/22 23:23,R_3iEhnjmXH6Rqr6O,,,,,43.1661,-77.5555,anonymous,EN,1,7,6,7,5,6,10,9,9,8,8,6,8,4,7,8,9,7,4,8,7,5,9,9,6,6,7,9,8,9,9,4,8,7,7,8,8,8,7,7,9
11/27/22 23:17,11/27/22 23:25,IP Address,216.147.122.24,100,494,TRUE,11/27/22 23:25,R_1FClci2WaCAslkR,,,,,39.7388,-104.9868,anonymous,EN,1,0,0,2,0,6,2,7,4,4,4,4,7,4,3,3,4,5,0,8,3,1,6,5,4,5,7,7,6,4,7,3,2,3,1,4,1,7,5,0,2
11/27/22 23:19,11/27/22 23:29,IP Address,173.48.238.203,100,617,TRUE,11/27/22 23:29,R_UM8XMr1zmVJ8P17,,,,,42.5278,-71.104,anonymous,EN,1,1,0,5,3,6,6,8,1,3,2,2,4,6,5,8,4,1,2,8,6,6,0,9,2,4,7,2,1,3,10,5,1,5,1,4,6,3,2,1,3
11/27/22 23:38,11/27/22 23:41,IP Address,86.21.181.181,100,159,TRUE,11/27/22 23:41,R_3MtYpcSQBMxlZOV,,,,,51.4556,-0.5068,anonymous,EN,1,1,6,7,7,5,9,7,7,3,6,9,7,10,8,10,10,10,1,9,7,8,9,8,9,3,6,8,8,5,2,6,9,7,6,10,10,8,7,5,10
11/27/22 23:42,11/27/22 23:47,IP Address,24.90.252.95,100,322,TRUE,11/27/22 23:47,R_2vkKzzOxpHjT9Pv,,,,,40.8,-73.9763,anonymous,EN,1,5,1,5,5,8,6,5,7,8,2,4,9,5,5,1,10,6,2,4,6,4,10,7,8,9,3,7,7,5,10,1,4,6,3,5,7,6,8,8,1
11/27/22 23:41,11/27/22 23:52,IP Address,35.150.19.6,100,701,TRUE,11/27/22 23:52,R_1IFp9kqgrF8r9Cn,,,,,32.7192,-97.4505,anonymous,EN,1,3,2,10,6,10,9,10,8,7,10,10,9,1,9,3,7,10,7,10,9,6,2,6,9,6,9,6,8,6,8,6,7,8,7,7,4,10,8,4,1
11/27/22 23:50,11/27/22 23:58,IP Address,71.71.239.117,100,491,TRUE,11/27/22 23:58,R_2rwQtH5d7hqKwvj,,,,,35.0892,-80.8194,anonymous,EN,1,4,3,6,6,4,6,7,9,3,5,5,10,6,7,7,8,4,1,3,4,7,10,6,7,5,1,8,9,9,4,4,1,2,2,3,3,7,6,6,10
11/27/22 23:54,11/28/22 0:04,IP Address,98.29.125.41,100,557,TRUE,11/28/22 0:04,R_3kGXq7LjZcWGrDj,,,,,39.5627,-84.2224,anonymous,EN,1,4,6,2,2,6,5,2,1,3,6,3,4,4,7,7,5,3,3,6,4,4,8,4,4,6,2,4,1,2,2,3,6,4,2,2,1,1,2,1,7
11/27/22 23:55,11/28/22 0:09,IP Address,94.191.136.34,100,842,TRUE,11/28/22 0:09,R_11c5OMiYIg4ZSNc,,,,,59.3247,18.056,anonymous,EN,1,2,1,5,6,5,8,9,8,8,3,5,10,8,9,7,8,9,5,8,2,8,6,1,7,7,2,8,4,7,2,6,8,4,5,5,6,8,5,1,1
11/28/22 0:04,11/28/22 0:11,IP Address,50.53.23.51,100,410,TRUE,11/28/22 0:11,R_2fB7HOB5V690p6S,,,,,45.5221,-122.8585,anonymous,EN,1,6,4,9,8,9,8,10,9,8,9,9,10,10,6,5,10,10,9,10,9,8,10,10,10,9,9,9,8,7,10,7,8,8,9,10,9,10,10,7,6
11/28/22 0:09,11/28/22 0:20,IP Address,12.244.85.62,100,666,TRUE,11/28/22 0:20,R_3oSDpI68xTOCkYZ,,,,,37.6901,-97.3404,anonymous,EN,1,5,3,7,3,5,6,4,4,5,8,4,9,3,5,6,6,4,2,4,6,6,7,9,3,10,4,3,6,6,3,3,3,2,4,3,1,7,2,1,2
11/28/22 0:12,11/28/22 0:21,IP Address,76.144.68.141,100,539,TRUE,11/28/22 0:21,R_3O1E7Jb8fqgGHAI,,,,,45.5777,-122.6795,anonymous,EN,1,0,3,4,3,7,7,7,5,8,7,8,8,4,7,7,8,7,7,7,8,6,9,10,8,9,8,7,9,7,8,3,8,3,5,10,9,5,8,2,6
11/28/22 0:13,11/28/22 0:22,IP Address,98.47.194.180,100,509,TRUE,11/28/22 0:22,R_RfxsmHsiXmqTH3P,,,,,37.5337,-122.0289,anonymous,EN,0.899999976,3,1,7,3,6,9,6,9,5,8,9,8,4,5,3,9,9,9,9,4,4,8,6,3,8,5,4,6,5,3,2,7,4,4,7,3,6,7,2,4
11/28/22 0:14,11/28/22 0:22,IP Address,86.160.157.131,100,457,TRUE,11/28/22 0:22,R_BVBfb4K6CfZtseB,,,,,53.0965,-2.3093,anonymous,EN,1,3,4,8,5,7,7,8,5,7,6,8,6,6,6,5,5,6,5,5,4,6,4,6,7,4,10,8,7,1,4,6,6,4,6,7,5,1,5,6,7
11/28/22 0:29,11/28/22 0:35,IP Address,188.104.185.165,100,339,TRUE,11/28/22 0:35,R_2YDIRIT6ScueT4x,,,,,48.7495,9.2996,anonymous,EN,0.899999976,2,2,5,6,6,4,5,8,5,4,6,5,4,5,4,6,6,1,6,5,5,6,6,5,6,5,7,7,6,4,5,6,6,6,5,6,6,4,4,1
11/28/22 0:31,11/28/22 0:36,IP Address,69.139.118.192,100,290,TRUE,11/28/22 0:36,R_2wzPtCV8pn5DNNp,,,,,36.066,-86.9659,anonymous,EN,0.800000012,5,4,8,6,10,10,8,8,10,10,10,6,2,6,7,10,6,5,10,4,10,10,9,10,10,9,10,10,9,10,7,9,7,9,7,4,10,6,3,9
11/28/22 0:35,11/28/22 0:40,IP Address,65.110.236.118,100,305,TRUE,11/28/22 0:40,R_2VwkuZg4R4HvDCt,,,,,42.0258,-93.6398,anonymous,EN,1,5,5,7,5,8,9,6,8,7,6,6,9,8,7,4,8,8,7,8,6,5,7,4,6,7,5,5,6,6,5,5,6,7,6,8,7,6,7,3,5
11/28/22 0:39,11/28/22 0:45,IP Address,68.190.45.77,100,360,TRUE,11/28/22 0:45,R_1MPLQLVsMsrRqFr,,,,,34.3543,-83.8898,anonymous,EN,1,3,2,6,7,9,10,4,2,7,9,8,10,5,3,8,9,7,7,8,6,6,7,8,5,6,4,7,7,10,8,3,5,7,5,2,8,10,7,2,6
11/28/22 0:43,11/28/22 0:47,IP Address,24.248.9.71,100,242,TRUE,11/28/22 0:47,R_3KVmVkB6ZkghHXT,,,,,30.4457,-91.1801,anonymous,EN,1,7,2,6,8,7,8,2,5,6,8,8,5,6,6,6,9,9,1,8,4,6,8,10,6,4,7,9,7,10,4,4,8,5,7,4,5,9,4,4,5
11/28/22 0:44,11/28/22 0:50,IP Address,68.55.73.68,100,367,TRUE,11/28/22 0:50,R_28HEwswnw9dQDv1,,,,,42.6626,-83.1837,anonymous,EN,1,3,1,5,7,7,9,8,10,9,6,9,8,10,6,7,10,6,10,8,4,4,3,8,9,5,8,2,10,2,5,4,6,4,3,3,5,3,1,1,2
11/28/22 0:46,11/28/22 0:53,IP Address,178.118.108.71,100,403,TRUE,11/28/22 0:53,R_31heEpU3wW9gNgC,,,,,51.1851,2.8181,anonymous,EN,1,2,4,6,6,7,9,7,10,2,5,2,3,0,6,1,10,6,0,9,1,6,8,8,4,6,9,5,9,3,10,1,7,7,6,6,7,8,7,4,2
11/28/22 0:44,11/28/22 0:59,IP Address,24.246.0.151,100,843,TRUE,11/28/22 0:59,R_1kS5ka9H5D6kge8,,,,,45.3973,-75.6883,anonymous,EN,0.899999976,5,6,6,5,5,6,8,5,7,7,5,5,7,5,4,5,6,5,7,7,5,6,7,6,8,5,7,5,5,8,7,7,5,6,6,5,6,4,4,4
11/28/22 0:55,11/28/22 1:02,IP Address,24.237.118.19,100,387,TRUE,11/28/22 1:02,R_2TFZdvi69DrMmHr,,,,,57.0478,-135.32,anonymous,EN,0.899999976,0,2,2,6,6,6,6,0,8,5,8,5,3,2,6,6,7,0,5,2,2,7,7,1,6,8,6,5,4,3,5,5,1,2,2,0,0,4,2,2
11/28/22 0:55,11/28/22 1:06,IP Address,73.63.148.191,100,632,TRUE,11/28/22 1:06,R_2djaCjDcwUIpkTd,,,,,37.8021,-122.433,anonymous,EN,0.899999976,3,2,5,3,3,2,9,1,4,5,5,6,1,6,8,10,5,1,7,3,1,7,6,6,8,5,7,7,5,7,5,4,3,3,1,2,6,2,3,1
11/28/22 1:03,11/28/22 1:08,IP Address,75.71.12.195,100,296,TRUE,11/28/22 1:08,R_1NkOcB9EG66Juga,,,,,39.6667,-105.0854,anonymous,EN,1,2,4,8,6,9,10,4,6,4,5,9,5,5,4,4,9,6,8,9,4,6,7,6,7,5,4,7,5,7,3,4,7,8,6,5,3,8,6,4,2
11/28/22 1:04,11/28/22 1:10,IP Address,71.198.189.74,100,354,TRUE,11/28/22 1:10,R_3nfa37hhkcojiuG,,,,,37.0313,-122.1198,anonymous,EN,1,2,3,5,5,6,7,7,7,6,6,7,5,4,7,6,8,7,6,8,6,7,7,7,7,7,6,8,8,8,6,7,8,7,6,9,7,7,7,6,8
11/28/22 1:00,11/28/22 1:11,IP Address,157.34.138.228,100,649,TRUE,11/28/22 1:11,R_3qDUsjhFOdupTgo,,,,,22.717,75.8337,anonymous,EN,1,6,5,8,6,8,6,7,9,8,6,5,7,5,5,6,9,6,9,8,7,6,7,9,5,9,9,7,9,7,8,6,8,9,6,7,6,7,7,3,8
11/28/22 1:03,11/28/22 1:11,IP Address,49.2.68.208,100,535,TRUE,11/28/22 1:11,R_shdeCVOItcoVrQ5,,,,,-27.4679,153.0325,anonymous,EN,1,3,2,7,7,7,6,4,6,6,9,7,8,7,7,7,9,4,9,5,6,5,5,8,7,8,7,6,8,5,6,6,8,7,9,6,6,9,7,4,5
11/28/22 1:07,11/28/22 1:13,IP Address,216.53.218.49,100,384,TRUE,11/28/22 1:13,R_1DHgenXCetqnD2y,,,,,28.5274,-81.6012,anonymous,EN,1,8,3,8,7,9,5,9,9,9,9,2,6,3,6,8,8,5,3,8,8,4,6,6,7,6,7,4,9,8,7,3,8,7,2,7,7,8,6,3,4
11/28/22 1:11,11/28/22 1:16,IP Address,104.28.116.48,100,334,TRUE,11/28/22 1:16,R_1FbLdQTgTQ5fs1H,,,,,45.5242,-122.6684,anonymous,EN,1,0,2,3,2,2,3,3,5,2,2,10,9,8,7,8,10,9,4,8,8,4,8,8,8,8,8,9,3,2,8,2,5,8,2,2,8,3,2,3,2
11/28/22 1:24,11/28/22 1:29,IP Address,116.14.36.117,100,269,TRUE,11/28/22 1:29,R_2dKYFkHssch08Yc,,,,,1.3691,103.8863,anonymous,EN,0.899999976,2,1,7,6,9,8,5,9,6,7,6,7,7,4,8,10,7,1,8,5,6,8,10,8,8,6,6,7,8,5,5,8,6,4,4,5,7,5,3,4
11/28/22 1:23,11/28/22 1:33,IP Address,218.190.226.25,100,585,TRUE,11/28/22 1:33,R_2vkuB37j7Uz1n8k,,,,,22.2908,114.1501,anonymous,EN,1,7,2,4,3,4,7,8,9,5,5,7,8,1,8,9,9,9,9,8,6,5,9,9,8,9,8,9,10,8,5,3,5,5,5,8,2,5,8,4,7
11/28/22 1:29,11/28/22 1:36,IP Address,147.161.231.98,100,420,TRUE,11/28/22 1:36,R_O9dL8DOcc2ethTP,,,,,51.2222,6.7788,anonymous,EN,0.899999976,2,2,3,4,3,5,3,4,2,4,4,5,4,5,2,6,6,6,6,3,2,6,6,5,4,3,3,3,4,4,1,3,3,3,4,2,4,2,1,2
11/28/22 1:33,11/28/22 1:43,IP Address,121.75.117.61,100,573,TRUE,11/28/22 1:43,R_1FCylTrqfg4JPDj,,,,,-41.3159,174.8185,anonymous,EN,1,2,1,5,4,4,6,5,3,7,7,6,7,6,6,5,5,4,0,7,5,3,8,7,7,7,7,8,6,1,8,2,6,4,2,5,4,6,5,3,2
11/28/22 1:46,11/28/22 1:54,IP Address,216.128.111.145,100,470,TRUE,11/28/22 1:54,R_1q8kJrK2mIH05VS,,,,,46.864,-122.8521,anonymous,EN,0.800000012,6,7,3,3,9,4,5,7,6,8,8,8,7,7,1,9,4,10,8,5,2,9,3,7,6,2,1,7,3,7,7,9,3,8,3,3,9,1,1,8
11/28/22 1:53,11/28/22 1:58,IP Address,203.129.17.174,100,326,TRUE,11/28/22 1:58,R_3j8s9OTon1RoxZ3,,,,,-33.8715,151.2006,anonymous,EN,0.899999976,2,1,6,4,5,7,4,10,5,9,9,7,1,3,8,10,5,5,7,5,4,8,8,7,7,6,8,6,4,7,2,10,10,3,6,5,6,4,2,5
11/28/22 1:54,11/28/22 2:00,IP Address,109.43.177.228,100,412,TRUE,11/28/22 2:00,R_3F20lrPuzpkC4p2,,,,,48.767,9.1827,anonymous,EN,1,3,3,6,5,5,6,7,8,7,7,9,7,6,2,3,9,4,4,8,2,4,8,10,5,3,6,3,5,5,3,3,5,6,5,6,6,5,6,2,1
11/28/22 1:54,11/28/22 2:00,IP Address,37.188.252.134,100,367,TRUE,11/28/22 2:00,R_2QYu17sejyG6Eg5,,,,,50.0804,14.5045,anonymous,EN,1,6,1,6,8,8,7,5,6,7,6,6,7,8,5,9,10,9,9,8,3,7,8,9,6,5,9,3,5,6,3,3,7,5,5,7,9,5,5,5,3
11/28/22 1:50,11/28/22 2:01,IP Address,194.230.158.71,100,627,TRUE,11/28/22 2:01,R_DNoIPQ8na8rTQA1,,,,,46.5302,6.6698,anonymous,EN,1,2,2,7,5,6,7,7,8,6,4,7,7,3,3,6,7,6,9,6,7,4,7,7,8,7,8,8,6,6,8,3,3,4,2,5,3,3,3,2,3
11/28/22 1:53,11/28/22 2:01,IP Address,131.215.220.162,100,482,TRUE,11/28/22 2:01,R_269bTqhwJ313Wlz,,,,,34.1424,-118.1257,anonymous,EN,1,3,0,4,2,6,3,5,5,4,4,3,8,3,5,3,5,3,0,5,2,5,4,5,4,5,6,6,2,5,5,5,4,2,1,3,2,1,2,1,4
11/28/22 2:01,11/28/22 2:06,IP Address,86.21.208.109,100,337,TRUE,11/28/22 2:06,R_PGrVYXgsO2fiXwR,,,,,55.805,-4.2899,anonymous,EN,1,1,1,8,6,9,7,8,3,7,8,8,10,8,4,3,10,3,1,10,2,9,8,10,4,9,9,7,7,9,9,5,5,4,4,4,7,8,6,1,4
11/28/22 2:04,11/28/22 2:13,IP Address,86.22.255.18,100,564,TRUE,11/28/22 2:13,R_238CkavhIpVu3HN,,,,,52.4064,-1.5082,anonymous,EN,1,3,4,6,4,6,8,6,6,5,8,7,7,4,4,3,7,4,3,6,3,3,4,3,6,3,4,2,6,3,4,4,5,5,4,4,3,6,4,3,7
11/28/22 2:14,11/28/22 2:20,IP Address,77.248.206.188,100,349,TRUE,11/28/22 2:20,R_1mCV0liy9mIsc1a,,,,,52.0244,5.643,anonymous,EN,0.899999976,1,1,2,6,5,2,8,2,9,5,9,1,3,5,8,10,7,0,10,5,5,5,8,1,8,9,3,10,1,8,1,8,0,0,2,7,2,0,2,7
11/28/22 2:11,11/28/22 2:27,IP Address,87.49.146.73,100,1014,TRUE,11/28/22 2:28,R_Qgdu400ipCKwsUx,,,,,55.6689,12.5872,anonymous,EN,1,1,1,5,6,9,6,8,6,6,7,6,9,6,6,8,8,8,8,8,8,7,9,10,6,7,8,10,7,6,9,6,7,6,8,6,6,7,5,6,4
11/28/22 2:36,11/28/22 2:43,IP Address,122.222.252.77,100,415,TRUE,11/28/22 2:43,R_22Anvnno4M5POU2,,,,,35.6887,139.745,anonymous,EN,0.899999976,1,1,2,2,3,3,7,8,6,6,8,6,6,5,7,9,8,1,8,7,5,8,9,8,8,8,9,8,3,9,2,7,3,2,4,5,4,3,5,3
